たいせい,2,体制
たいせき,2,体積
たいそう,2,体操
たい,2,対
つい,2,対
たいする,2,対する
たいさく,2,対策
たいしょう,2,対照
たいしょう,2,対象
たいりつ,2,対立
おび,2,帯
まちあわせる,2,待ち合わせる
まちあいしつ,2,待合室
なまける,2,怠ける
わざと,2,態と
たいど,2,態度
たいざい,2,滞在
ふくろ,2,袋
かし,2,貸し
かしだし,2,貸し出し
かしや,2,貸家
かしま,2,貸間
どく,2,退く
どける,2,退ける
たいくつ,2,退屈
たいほ,2,逮捕
かえる,2,代える
かえる,2,替える
かえる,2,換える
かわる,2,代わる
だいきん,2,代金
だいひょう,2,代表
だいめいし,2,代名詞
だいり,2,代理
だい,2,台
せりふ,2,台詞
だい,2,大
おお,2,大
おおいに,2,大いに
たいした,2,大した
たいして,2,大して
おおや,2,大家
たいかい,2,大会
だいがくいん,2,大学院
たいき,2,大気
だいく,2,大工
たいし,2,大使
だいしょう,2,大小
だいじん,2,大臣
おとなしい,2,大人しい
たいせん,2,大戦
たいそう,2,大層
おおどおり,2,大通り
だいとうりょう,2,大統領
たいはん,2,大半
だいぶぶん,2,大部分
だいぶん,2,大分
おおよそ,2,大凡
たいぼく,2,大木
たいりく,2,大陸
だい,2,第
だい,2,題
だいめい,2,題名
たき,2,滝
たく,2,宅
にごる,2,濁る
ただ,2,唯
ただ,2,只
たたく,2,叩く
ただし,2,但し
たっする,2,達する
うばう,2,奪う
だっする,2,脱する
だっせん,2,脱線
たに,2,谷
たんなる,2,単なる
たんに,2,単に
たんい,2,単位
たんご,2,単語
たんじゅん,2,単純
たんすう,2,単数
かつぐ,2,担ぐ
たんとう,2,担当
さぐる,2,探る
たんすい,2,淡水
たんこう,2,炭鉱
たん,2,短
たんき,2,短期
たんしょ,2,短所
たんぺん,2,短編
はし,2,端
たんす,2,箪笥
たんす,2,タンス
たんじょう,2,誕生
だんたい,2,団体
だんち,2,団地
ことわる,2,断る
だんすい,2,断水
だんてい,2,断定
あたたか,2,暖か
あたたまる,2,暖まる
あたためる,2,暖める,
あたたか,2,温か,
あたたまる,2,温まる,
あたためる,2,温める,
だんぼう,2,暖房,
だん,2,段,
だんかい,2,段階,
おとこのひと,2,男の人,3
だんし,2,男子,
ね,2,値,
ねびき,2,値引き,
しらせ,2,知らせ,
おしらせ,2,お知らせ,
しりあい,2,知り合い,
しる,2,知る,
ちえ,2,知恵,
ちじ,2,知事,
ちしき,2,知識
ちじん,2,知人
ちのう,2,知能
ち,2,地
ちい,2,地位
ちいき,2,地域
ちか,2,地下
ちかすい,2,地下水
ちきゅう,2,地球
ちく,2,地区
ちしつ,2,地質
ちたい,2,地帯
ちてん,2,地点
じばん,2,地盤
ちへいせん,2,地平線
ちほう,2,地方
じみ,2,地味
ちめい,2,地名
じめん,2,地面
ちこく,2,遅刻
たけ,2,竹
たくわえる,2,蓄える
ちゃ,2,茶
ちゃいろい,2,茶色い
つける,2,着ける
きせる,2,着せる
きがえ,2,着替え
ちゃくちゃく,2,着々
ちゅう,2,中
ちゅうおう,2,中央
ちゅうがく,2,中学
ちゅうかん,2,中間
ちゅうこ,2,中古
なかゆび,2,中指
ちゅうじゅん,2,中旬
ちゅうしん,2,中心
なかみ,2,中身
なかみ,2,中味
ちゅうせい,2,中世
ちゅうせい,2,中性
ちゅうと,2,中途
ちゅうねん,2,中年
なか,2,仲
なかま,2,仲間
なかなおり,2,仲直り
なかよし,2,仲良し
ちゅうしょう,2,抽象
ちゅうしょく,2,昼食
ひるね,2,昼寝
はしら,2,柱
ちゅう,2,注
そそぐ,2,注ぐ
つぐ,2,注ぐ
ちゅうもん,2,注文
ちゅうもく,2,注目
むしば,2,虫歯
ちゅうしゃ,2,駐車
ちょしゃ,2,著者
ちょきん,2,貯金
ちょぞう,2,貯蔵
しゃべる,2,喋る
はりきる,2,張り切る
はる,2,張る
はる,2,貼る
ほる,2,彫る,
ちょうこく,2,彫刻,
ちょうかん,2,朝刊,
ながめ,2,眺め,
ながめる,2,眺める,
ちょうさ,2,調査,
ちょうし,2,調子,
ちょうせい,2,調整,
ちょうせつ,2,調節,
ちょうみりょう,2,調味料,2
ちょうか,2,超過,
はねる,2,跳ねる,
ちょう,2,長,
なが,2,長,
ながびく,2,長引く,
ちょうき,2,長期,
ちょうしょ,2,長所
ちょうじょ,2,長女
ちょうたん,2,長短
ちょうなん,2,長男
ちょうほうけい,2,長方形
ちょうじょう,2,頂上
ちょうだい,2,頂戴
ちょうてん,2,頂点
じき,2,直
ただちに,2,直ちに
じかに,2,直に
ちょっかく,2,直角
ちょくご,2,直後
ちょくせつ,2,直接
ちょくせん,2,直線
ちょくつう,2,直通
ちょくりゅう,2,直流
しずむ,2,沈む
おいこす,2,追い越す
おいかける,2,追い掛ける
おいつく,2,追い付く
おう,2,追う
ついか,2,追加
いたみ,2,痛み
いたむ,2,痛む
つう,2,通
つうじる,2,通じる
とおす,2,通す
とおりすぎる,2,通り過ぎる
とおりかかる,2,通り掛かる
つうか,2,通貨
つうか,2,通過
つうがく,2,通学,
つうきん,2,通勤,
つうこう,2,通行,
つうしん,2,通信,
つうち,2,通知,
つうちょう,2,通帳,
つうやく,2,通訳,
つうよう,2,通用,
つうろ,2,通路,
つかむ,2,掴む,
つぶす,2,潰す,
つぶれる,2,潰れる,
つる,2,吊る,
つるす,2,吊るす,
つり,2,釣り,名詞-一般
つりあう,2,釣り合う,
てい,2,低,
ていか,2,低下,
ていし,2,停止,
ていしゃ,2,停車,
ていでん,2,停電,
ていりゅうじょ,2,停留所,
そる,2,剃る,
かみそり,2,剃刀,
ていいん,2,定員,
ていか,2,定価,
ていき,2,定期,
ていきけん,2,定期券,
じょうぎ,2,定規,
ていきゅうび,2,定休日,2
そこ,2,底,
でし,2,弟子,
ていこう,2,抵抗
ていあん,2,提案
ていしゅつ,2,提出
はしご,2,梯子
ほど,2,程
ていど,2,程度
しめきり,2,締切
しめきる,2,締切る
あきらめる,2,諦める
くぎ,2,釘
どろ,2,泥
てき,2,敵
てきかく,2,的確
ふえ,2,笛
てきする,2,適する
てきど,2,適度
てきよう,2,適用
おぼれる,2,溺れる
てつがく,2,哲学
てってい,2,徹底
てつや,2,徹夜
てつ,2,鉄
てっきょう,2,鉄橋
てつどう,2,鉄道
てっぽう,2,鉄砲
てんけい,2,典型
てんじょう,2,天井
てんこう,2,天候
てんのう,2,天皇
てんねん,2,天然
てんかい,2,展開
みせや,2,店屋
まとめる,2,纏める
まとまる,2,纏まる
ころがす,2,転がす
ころがる,2,転がる
ころぶ,2,転ぶ
てんてん,2,転々
てんすう,2,点数
てんてん,2,点々
つたわる,2,伝わる
でんき,2,伝記
でんごん,2,伝言
でんせん,2,伝染
でんとう,2,伝統
た,2,田
たんぼ,2,田圃
たうえ,2,田植え
でんきゅう,2,電球
でんし,2,電子
でんせん,2,電線
でんたく,2,電卓
でんち,2,電池
でんちゅう,2,電柱
でんぱ,2,電波
でんりゅう,2,電流
でんりょく,2,電力
うさぎ,2,兎
とにかく,2,とにかく
ともかく,2,ともかく
はく,2,吐く
はきけ,2,吐き気
はきけ,2,吐きけ
はきけ,2,吐気
とざん,2,登山
とうじょう,2,登場
とたん,2,途端
みやこ,2,都
とかい,2,都会
とし,2,都市
としん,2,都心
どりょく,2,努力
たび,2,度
ど,2,度
たびたび,2,度々
つち,2,土
みやげ,2,土産
とち,2,土地
どよう,2,土曜
ど,2,土
どなる,2,怒鳴る
たおす,2,倒す
とう,2,党
こごえる,2,凍える
こおる,2,凍る
かたな,2,刀
とう,2,塔
とうしょ,2,投書
とうひょう,2,投票
とうざい,2,東西
とうよう,2,東洋
とうなん,2,盗難
ゆのみ,2,湯飲み
ゆげ,2,湯気
とうだい,2,灯台
とうゆ,2,灯油
あたりまえ,2,当たり前
あてる,2,当てる
あてはまる,2,当て嵌る
あてはめる,2,当て嵌める
あたる,2,当る
とうじ,2,当時
とうにん,2,当人
とうぜん,2,当然
とうじつ,2,当日
とうばん,2,当番
ひとしい,2,等しい
とうぶん,2,等分
とうあん,2,答案
とういつ,2,統一
とうけい,2,統計
とうちゃく,2,到着
うつ,2,討つ
うつ,2,撃つ
まめ,2,豆
ふみきり,2,踏み切り
にがす,2,逃がす
すきとおる,2,透通る
とうめい,2,透明
ずつう,2,頭痛
ずのう,2,頭脳
はたらき,2,働き
うごかす,2,動かす
どうさ,2,動作
どうし,2,動詞
どう,2,同
どういつ,2,同一
どうかく,2,同格
どうじ,2,同時
どうよう,2,同様
どうりょう,2,同僚
あこがれる,2,憧れる
ひとみ,2,瞳
どうよう,2,童謡
どうわ,2,童話
どう,2,胴
みちじゅん,2,道順
どうとく,2,道徳
どうろ,2,道路
どう,2,銅
とうげ,2,峠
とく,2,得
える／うる,2,得る
とくい,2,得意
とくしゅ,2,特殊
とくしょく,2,特色
とくちょう,2,特徴
とくちょう,2,特長
とくてい,2,特定
とくばい,2,特売
どく,2,毒
ひとり,2,独り
ひとりでに,2,独りでに
ひとりごと,2,独り言
どくしん,2,独身
どくとく,2,独特
どくりつ,2,独立
よみ,2,読み
どくしょ,2,読書
でこぼこ,2,凸凹
つきあたり,2,突き当たり
つきあたる,2,突き当たる
つく,2,突く
つっこむ,2,突っ込む
とつぜん,2,突然
とどく,2,届く
のんき,2,呑気
にぶい,2,鈍い
のろい,2,鈍い
ないか,2,内科
ないせん,2,内線
ないよう,2,内容
なぞ,2,謎
なぞなぞ,2,謎謎
なべ,2,鍋
なわ,2,縄
なんきょく,2,南極
なんべい,2,南米
なんぼく,2,南北
やわらかい,2,軟らかい
におう,2,匂う
にじ,2,虹
にち,2,日
ひので,2,日の出
ひのいり,2,日の入り
にっか,2,日課
ひがえり,2,日帰り
にっこう,2,日光
にちじ,2,日時
にちじょう,2,日常
にっちゅう,2,日中
にってい,2,日程
ひあたり,2,日当たり,
ひにち,2,日にち,
ひづけ,2,日付,
にっぽん,2,日本,
にほん,2,日本,
にちよう,2,日曜,
にちようひん,2,日用品,2
にゅうしゃ,2,入社,
にゅうじょう,2,入場,
いれもの,2,入物,
まかせる,2,任せる,
みとめる,2,認める,
ぬらす,2,濡らす,
むしろ,2,寧ろ,
ねっする,2,熱する,
ねったい,2,熱帯,
ねっちゅう,2,熱中
ねんかん,2,年間
としより,2,年寄り
としつき,2,年月
ねんげつ,2,年月
ねんだい,2,年代
ねんじゅう,2,年中
ねんど,2,年度
ねんれい,2,年齢
ひねる,2,捻る
もえる,2,燃える
もやす,2,燃やす
なやむ,2,悩む
こい,2,濃い
のうど,2,濃度
なっとく,2,納得
のう,2,能
のうりつ,2,能率
のうりょく,2,能力
のうか,2,農家
のうぎょう,2,農業
のうさんぶつ,2,農産物
のうそん,2,農村
のうみん,2,農民
のうやく,2,農薬
のぞく,2,覗く
なみ,2,波
はで,2,派手
やぶく,2,破く
やぶる,2,破る
やぶれる,2,破れる
やぶれる,2,敗れる
はさん,2,破産
はへん,2,破片
うま,2,馬
ばか,2,馬鹿
ばからしい,2,馬鹿らしい
はいく,2,俳句
はいゆう,2,俳優
おがむ,2,拝む
はいけん,2,拝見
せ,2,背
せおう,2,背負う
くばる,2,配る
はいたつ,2,配達
ばい,2,倍
うめ,2,梅
つゆ,2,梅雨
ばいう,2,梅雨
うりあげ,2,売り上げ
うりきれ,2,売り切れ
うりきれる,2,売り切れる
うれる,2,売れる
うれゆき,2,売れ行き
ばいてん,2,売店
ばいばい,2,売買
はう,2,這
はかり,2,秤
はがす,2,剥がす
むく,2,剥く
はかせ,2,博士
はくぶつかん,2,博物館
はくしゅ,2,拍手
とまる,2,泊まる
しらが,2,白髪
うすめる,2,薄める
うすぐらい,2,薄暗い
せまる,2,迫る
ばくはつ,2,爆発
しばる,2,縛る
ばくだい,2,莫大
はだ,2,肌
はだぎ,2,肌着
はたけ,2,畑
はち,2,鉢
たつ,2,発つ
はっき,2,発揮
はっくつ,2,発掘
はっけん,2,発見
はっこう,2,発行
はっしゃ,2,発射
はっしゃ,2,発車
ばね,2,発条
はっそう,2,発想
はったつ,2,発達
はってん,2,発展
はっでん,2,発電
はつばい,2,発売
はっぴょう,2,発表
はつめい,2,発明
かみのけ,2,髪の毛
ばっする,2,罰する
ぬく,2,抜く
ぬける,2,抜ける
ともなう,2,伴う
はんこ,2,判子
はんこ,2,ハンコ
はんじ,2,判事
はんだん,2,判断
はん,2,半
なかば,2,半ば
はんけい,2,半径
はんとう,2,半島
はん,2,反
はんする,2,反する
はんえい,2,反映
はんこう,2,反抗
はんせい,2,反省
いた,2,板
おかす,2,犯す
はんざい,2,犯罪
はんにん,2,犯人
はんばい,2,販売
はんい,2,範囲
めし,2,飯
ばん,2,番
ばんち,2,番地
ひきょう,2,卑怯
ひてい,2,否定
かなしむ,2,悲しむ
ひげき,2,悲劇
ひはん,2,批判
ひひょう,2,批評
ひかく,2,比較
ひかくてき,2,比較的
つかれ,2,疲れ
かわ,2,皮
かわ,2,革
ひにく,2,皮肉
ひふ,2,皮膚
ひみつ,2,秘密
かぶせる,2,被せる
ひがい,2,被害
ひよう,2,費用
さける,2,避ける
ひ,2,非
ひじょう,2,非常
とばす,2,飛ばす
とびこむ,2,飛び込む
とびだす,2,飛び出す
ひこう,2,飛行
そなえる,2,備える
そなえる,2,具える
ほほえむ,2,微笑む
びみょう,2,微妙
びじん,2,美人,
びよう,2,美容,
ひざ,2,膝,
ひじ,2,肘,
かならずしも,2,必ずしも,
ひっし,2,必死,
ひつじゅひん,2,必需品,2
ふで,2,筆,
ひっき,2,筆記,
ひっしゃ,2,筆者,
ひも,2,紐,
ひゃっかじてん,2,百科辞典,
ひゃっかじてん,2,百科事典,2
ひょうしき,2,標識,
ひょうじゅん,2,標準,
ひょうほん,2,標本,
こおり,2,氷
ひょう,2,表
あらわす,2,表わす
あらわす,2,現す
あらわす,2,著す
ひょうげん,2,表現
ひょうし,2,表紙
ひょうじょう,2,表情
ひょうめん,2,表面
ひょうか,2,評価
ひょうばん,2,評判
ひょうろん,2,評論
えがく,2,描く
びょう,2,秒
しな,2,品
ひん,2,品
まずしい,2,貧しい
しきりに,2,頻りに
びん,2,瓶
びんづめ,2,瓶詰め
ふ,2,不
ぶ,2,不
ぶ,2,無
ふあん,2,不安
ふうん,2,不運
ふか,2,不可
ふきそく,2,不規則
ふけつ,2,不潔
ふこう,2,不幸
ふしぎ,2,不思議
ふじゆう,2,不自由
ふせい,2,不正
ふそく,2,不足
ふつう,2,不通
ふへい,2,不平
ふまん,2,不満
ふり,2,不利
つく,2,付く
つく,2,着く
つく,2,就く
つく,2,点く
ふきん,2,付近
つきあい,2,付合い
つきあう,2,付合う
ふぞく,2,付属
ふさい,2,夫妻
ふじん,2,夫人
それぞれ,2,それぞれ
ふうふ,2,夫婦
ふじん,2,婦人
きれ,2,布
ぬの,2,布
しく,2,敷く
しきち,2,敷地
ふきゅう,2,普及
ふだん,2,普段
うかぶ,2,浮かぶ
うかべる,2,浮かべる
うく,2,浮く
ちちおや,2,父親
ふぼ,2,父母
ふごう,2,符号
くさる,2,腐る
まけ,2,負け
ふたん,2,負担
なでる,2,撫でる
ぶき,2,武器
ぶし,2,武士
ぶたい,2,舞台
ぶ,2,部
ぶしゅ,2,部首
ぶひん,2,部品
ぶぶん,2,部分
ふうけい,2,風景
ふうせん,2,風船
ふろしき,2,風呂敷
ふく,2,副
ふくし,2,副詞
はば,2,幅
ふくそう,2,服装
はら,2,腹
ふくしゃ,2,複写
ふくすう,2,複数
おおう,2,覆う
はらいこむ,2,払い込む
はらいもどす,2,払い戻す
ほとけ,2,仏
ものおと,2,物音
ぶっか,2,物価
ものがたり,2,物語
ものがたる,2,物語る
ものさし,2,物差し
ものごと,2,物事
ぶっしつ,2,物質
ものすごい,2,物凄い
ぶっそう,2,物騒
ものおき,2,物置
ぶつり,2,物理
ぶ,2,分
ぶん,2,分
わかれる,2,分かれる
わける,2,分ける
ぶんかい,2,分解
ぶんすう,2,分数
ぶんせき,2,分析
ぶんぷ,2,分布
ぶんや,2,分野
ぶんりょう,2,分量
ぶんるい,2,分類
ふんか,2,噴火
ふんすい,2,噴水
こな／こ,2,粉
ふんいき,2,雰囲気
ぶん,2,文
もんく,2,文句
ぶんげい,2,文芸
ぶんけん,2,文献
もじ／もんじ,2,文字
ぶんたい,2,文体
ぶんぼうぐ,2,文房具
ぶんみゃく,2,文脈
ぶんめい,2,文明
へいたい,2,兵隊
へい,2,塀
たいら,2,平ら
へいき,2,平気
へいきん,2,平均
へいこう,2,平行
びょうどう,2,平等
へいじつ,2,平日
へいぼん,2,平凡
へいや,2,平野
へいわ,2,平和
がら,2,柄
なみき,2,並木
とじる,2,閉じる
へいかい,2,閉会
くせ,2,癖
べつに,2,別に
わかれ,2,分かれ
わかれ,2,別れ
べっそう,2,別荘
べつべつ,2,別々
へんか,2,変化
へんこう,2,変更
かたよる,2,片寄る
かたみち,2,片道
かたづく,2,片付く
あむ,2,編む
へんしゅう,2,編集
あみもの,2,編物
あたり,2,辺り
かえる,2,返る
びん,2,便
べん,2,便
たより,2,便り
べんじょ,2,便所
びんせん,2,便箋
べんとう,2,弁当
ほけん,2,保健
ほしょう,2,保証
ほぞん,2,保存
つかまる,2,捕まえる
とらえる,2,捕らえる
ほどう,2,歩道
おぎなう,2,補う
ぼしゅう,2,募集
はか,2,墓
くらし,2,暮らし
くらす,2,暮らす
くれ,2,暮れ
くれる,2,暮れる
ははおや,2,母親
つつみ,2,包み
くるむ,2,包む
ほうそう,2,包装
ほうたい,2,包帯
ほうちょう,2,包丁
あきれる,2,呆れる
ほうこく,2,報告
たから,2,宝
ほうせき,2,宝石
くずす,2,崩す
くずれる,2,崩れる
かかえる,2,抱える
いだく,2,抱く
だく,2,抱く
ほうる,2,放る
ほうそう,2,放送
かた,2,方
ほう,2,方
ほうがく,2,方角
ほうげん,2,方言
ほうこう,2,方向
ほうしん,2,方針
ほうていしき,2,方程式
かたがた,2,方々
ほうぼう,2,方々
ほうほう,2,方法
ほうめん,2,方面
ほう,2,法
ほうそく,2,法則
あわ,2,泡
ぬう,2,縫う
ほうもん,2,訪問
ゆたか,2,豊か
ほうふ,2,豊富
あきる,2,飽きる
あくまで,2,飽くまで
ぼうさん,2,坊さん
ぼっちゃん,2,坊ちゃん
ぼうや,2,坊や
さまたげる,2,妨げる
あばれる,2,暴れる
のぞみ,2,望み
のぞむ,2,望む
ぼうえんきょう,2,望遠鏡
ぼう,2,棒
ぼうけん,2,冒険
ふくらます,2,膨らます
ふくらむ,2,膨らむ
ぼうだい,2,膨大
ぼう,2,防
ふせぐ,2,防ぐ
ぼうし,2,防止
ぼうはん,2,防犯
ほえる,2,吠える
ほほ／ほお,2,頬
ほっきょく,2,北極
すみ,2,墨
ぼくじょう,2,牧場
ぼくちく,2,牧畜
ほり,2,堀
ほり,2,濠
ほん,2,本
ほんの,2,ほんの
ほんにん,2,本人
ほんぶ,2,本部
ほんもの,2,本物
ほんらい,2,本来
ほんやく,2,翻訳
ぼん,2,盆
ぼんち,2,盆地
まさつ,2,摩擦
うめる,2,埋める
まいすう,2,枚数
まい,2,毎
まいど,2,毎度
まく,2,幕
まくら,2,枕
すえ,2,末
すえっこ,2,末っ子
まんいち,2,万一
まんがいち,2,万が一
ばんざい,2,万歳
みちる,2,満ちる
まんいん,2,満員
まんぞく,2,満足
まんてん,2,満点
あじわう,2,味わう
みそ,2,味噌
みかた,2,味方
み,2,未
みまん,2,未満
みらい,2,未来
みりょく,2,魅力
みさき,2,岬
みつ,2,蜜
みょう,2,妙
みんかん,2,民間
みんしゅ,2,民主
みんよう,2,民謡
むちゅう,2,夢中
む,2,無
ない,2,無い
なし,2,無し
むげん,2,無限
ぶさた,2,無沙汰
むし,2,無視
ぶじ,2,無事
むすう,2,無数
むだ,2,無駄
むじ,2,無地
むりょう,2,無料
むじゅん,2,矛盾
きり,2,霧
な,2,名
めい,2,名
めいさく,2,名作,
めいし,2,名刺,
めいし,2,名詞,
みょうじ,2,名字,
めいしょ,2,名所,
めいじん,2,名人,
めいぶつ,2,名物,
いのち,2,命,
めいじる,2,命じる,
めいれい,2,命令,
みょう,2,明,
あかり,2,明かり,
あかり,2,灯り,
あき,2,明き,
あき,2,空き,
あくる,2,明くる,2
あける,2,明ける
あけがた,2,明け方
あきらか,2,明らか
めいかく,2,明確
みょうごにち,2,明後日
しあさって,2,明明後日
まよう,2,迷う
まいご,2,迷子
めいしん,2,迷信
めいわく,2,迷惑
めいめい,2,銘々
ならす,2,鳴らす
めい,2,姪
めった,2,滅多に
めちゃくちゃ,2,滅茶苦茶
めんきょ,2,免許
めんぜい,2,免税
めん,2,綿
わた,2,綿
めん,2,面
めんせき,2,面積
めんせつ,2,面接
めんどう,2,面倒
めんどうくさい,2,面倒臭い
もよう,2,模様
しげる,2,茂る
けいと,2,毛糸
けがわ,2,毛皮
もうふ,2,毛布
もうかる,2,儲かる
もうける,2,儲ける
もくざい,2,木材
もくよう,2,木曜,
もく,2,木,
だまる,2,黙る,
めやす,2,目安,
めじるし,2,目印,
めした,2,目下,
めざまし,2,目覚まし,
めざす,2,目指す,
もくじ,2,目次,
めでたい,2,目出度い,
めうえ,2,目上,
もくてき,2,目的,
もくひょう,2,目標,
めだつ,2,目立つ,
もったいない,2,勿体ない,
もったいない,2,勿体無い,2
もち,2,餅
もっとも,2,尤も
もどす,2,戻す
とい,2,問
とう,2,問う
といあわせ,2,問合せ
もんどう,2,問答
よ,2,夜
やかん,2,夜間
やこう,2,夜行
よなか,2,夜中
よあけ,2,夜明け
の,2,野
やじるし,2,矢印
やっかい,2,厄介
やく,2,役
やくわり,2,役割
やくしゃ,2,役者
やくしょ,2,役所
やくにん,2,役人
やくめ,2,役目
やくだつ,2,役立つ
やく,2,約
やかん,2,薬缶
やっきょく,2,薬局
くすりゆび,2,薬指
やくひん,2,薬品
やく,2,訳
やくす,2,訳す
ゆかい,2,愉快
いよいよ,2,愈々
あぶら,2,油
あぶら,2,脂
ゆだん,2,油断
ゆけつ,2,輸血
ゆそう,2,輸送
たった,2,唯
ゆいいつ,2,唯一
すぐれる,2,優れる
ゆうしゅう,2,優秀
ゆうしょう,2,優勝
いさましい,2,勇ましい
ゆうき,2,勇気
とも,2,友
ゆうこう,2,友好
ゆうじょう,2,友情
ゆうじん,2,友人
ゆうゆう,2,悠々
ゆうこう,2,有効,
ありがたい,2,有難い,
ゆうのう,2,有能,
うむ,2,有無,
ゆうり,2,有利,
ゆうりょう,2,有料,
わく,2,湧く,
さそう,2,誘う,
ゆうえんち,2,遊園地,2
ゆうそう,2,郵送,
ゆうびん,2,郵便,
ゆうべ,2,夕べ,
ゆうかん,2,夕刊,
ゆうひ,2,夕日,
ゆうだち,2,夕立,
よき,2,予期,
よさん,2,予算
よそく,2,予測
よび,2,予備
よほう,2,予報
よぼう,2,予防
あまり,2,余
あまる,2,余る
よけい,2,余計
よそ,2,余所
よぶん,2,余分
よゆう,2,余裕
あたえる,2,与える
あずかる,2,預かる
あずける,2,預ける
おさない,2,幼い
ようじ,2,幼児
ようち,2,幼稚,
ようちえん,2,幼稚園,
ようい,2,容易,
ようき,2,容器,
ようせき,2,容積,
あげる,2,揚げる,
ようび,2,曜日,
ようす,2,様子,
さまざま,2,様々,
ようひんてん,2,洋品店,2
とかす,2,溶かす,
とく,2,溶く,
とける,2,溶ける,
とける,2,解ける,
ようがん,2,溶岩,
とけこむ,2,溶け込む,
もちいる,2,用いる
ようご,2,用語
ようし,2,用紙
ようじん,2,用心
ようと,2,用途
ようもう,2,羊毛
ようするに,2,要するに
ようきゅう,2,要求
ようし,2,要旨
ようそ,2,要素
ようてん,2,要点
ようりょう,2,要領
ようき,2,陽気
ひざし,2,陽射し
ようぶん,2,養分
よくばり,2,欲張り
ゆかた,2,浴衣
よく,2,翌
ねじ,2,螺子
はだか,2,裸
らい,2,来
らいにち,2,来日
たのみ,2,頼み
たのもしい,2,頼もしい
たよる,2,頼る
かみなり,2,雷
おとしもの,2,落し物
おちつく,2,落ち着く
らくだい,2,落第
らんぼう,2,乱暴
あらし,2,嵐
らん,2,欄
りえき,2,利益
りがい,2,利害
りこう,2,利口
りか,2,理科
りかい,2,理解
りそう,2,理想
うらぐち,2,裏口
うらぎる,2,裏切る
うらがえす,2,裏返す
はなす,2,離す
はなす,2,放す
はなれる,2,離れる
はなれる,2,放れる
りこん,2,離婚
りく,2,陸
りつ,2,率
そっちょく,2,率直
たちどまる,2,立ち止まる
たちあがる,2,立ち上がる
たちば,2,立場
ほぼ,2,ほぼ
りゃくす,2,略す
ながす,2,流す
ながれ,2,流れ
ながれる,2,流れる
りゅういき,2,流域
りゅうこう,2,流行
はやる,2,流行る
さすが,2,流石
たまる,2,溜まる
ためる,2,溜める
ためいき,2,溜息
とどまる,2,留まる
りゅうがく,2,留学
るすばん,2,留守番
つぶ,2,粒
たび,2,旅
りょう,2,両
りょうがわ,2,両側
りょうがえ,2,両替
りょう,2,寮
りょうきん,2,料金
すずむ,2,涼む
りょう,2,量
りょうじ,2,領事
りょうしゅう,2,領収
ちからづよい,2,力強い
りんじ,2,臨時
わ,2,輪
なみだ,2,涙
れい,2,例
たとえ,2,例え
たとえる,2,例える
れいがい,2,例外
さます,2,冷ます
さめる,2,冷める
ひやす,2,冷やす
れいせい,2,冷静
れいとう,2,冷凍
れい,2,礼
れいぎ,2,礼儀
すず,2,鈴
こぼす,2,零す
こぼれる,2,零れる
れいてん,2,零点
れつ,2,列
れっしゃ,2,列車
れっとう,2,列島
おとる,2,劣る
さく,2,裂く
こい,2,恋
こいしい,2,恋しい
こいびと,2,恋人
れんが,2,煉瓦
つれ,2,連れ
れんごう,2,連合
れんそう,2,連想
れんぞく,2,連続
ろうどう,2,労働
ほがらか,2,朗らか
ろうじん,2,老人
ろうそく,2,蝋燭
ろうそく,2,ロウソク
ふもと,2,麓
ろくおん,2,録音
ろんじる,2,論じる
ろんそう,2,論争
ろんぶん,2,論文
わ,2,和
わえい,2,和英
わふく,2,和服
はなしかける,2,話し掛ける
はなしあい,2,話し合い
はなしあう,2,話し合う
はなしちゅう,2,話し中
わだい,2,話題
わき,2,脇
わびる,2,詫びる,
わん,2,湾,
わん,2,碗,
わん,2,椀,
どんぶり,2,丼,
もたれる,2,もたれる,2
けち,2,けち,
くわえる,2,くわえる,
うなる,2,唸る,
かぐ,2,嗅ぐ,
うがい,2,うがい,3
ささやく,2,囁く,
ほこり,2,埃,
はめる,2,嵌める,
ふざける,2,ふざける,
かかる,2,罹る,
つねる,2,つねる
こしらえる,2,拵える
ねじる,2,捩じる
もむ,2,揉む
からかう,2,からかう
あいまい,2,曖昧
おり,2,檻
しゃれ,2,洒落
あぶる,2,炙る
あぶる,2,焙る
ずるい,2,狡い
かゆい,2,痒い
しびれる,2,痺れる
しわ,2,皺
まぶしい,2,眩しい
めまい,2,眩暈
にらむ,2,睨む
まぶた,2,瞼
やや,2,稍
ほうき,2,箒
かご,2,籠
じゅうたん,2,絨毯
ゆでる,2,茹でる
ぼろ,2,襤褸
くどい,2,くどい
ぜいたく,2,贅沢
ためらう,2,躊躇う
つまずく,2,躓く
やがて,2,やがて
ひく,2,轢く
はさみ,2,鋏
うなずく,2,頷く
うどん,2,うどん
だます,2,騙す
かび,2,黴
かじる,2,齧る
しゃっくり,2,しゃっくり
